sa,hi,skr_out,syllable_count,skr_meter,meter_cd,comments,prompt,split,model_out,out_meter,score,semsim,pred_syllable_count,half_acc,full_acc
एवं चतुर्दशजगन्मयतां गतस्य पातालमीश तव पादतलं वदन्ति पादोर्ध्वदेशमपि देव रसातलं ते गुल्फद्वयं खलु महातलमद्भुतात्मन् ॥,"अद्भुत स्वरूपवाले देवाधिदेव ईश्वर ! उपर्युक्त प्रकार से चौदह भुवनों के रूप में प्रकट हुए आपके पादतल को पाताल, पाद के ऊर्ध्वभाग को रसातल और दोनों टखनों को महातल कहा गया है ॥",vasantatilakā [14: tBjjgg],56,Vasantatilakā,Vasantatilakā,,"Objective:

Generate a sanskrit verse in Vasantatilakā meter based on a given meaning or theme while strictly following the metrical (?and rhyme) rules.

Rules of Chandas:
Syllable Rules:
LAGHU vowels: अ, इ, उ, ऋ, ऌ
GURU vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
HRASVA vowels: अ, इ, उ, ऋ, ऌ
DEERGHA vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
Syllable is marked laghu, guru and hrasva, deergha based on the vowel it contains.
Syllable containing anusvāra(""ं"") or visarga(""ः"") is always marked as guru.
Syllable that is followed by a conjunct consonant (saṁyuktākṣara)
is always marked guru.

Verse Rules:
The verse contains 56 syllables (akṣaras) and 4 pādas (lines) in total, with each pāda containing 14 syllables.
The pattern of syllables in every pāda must be: तगण (GGL), भगण (GLL), जगण (LGL), जगण (LGL), followed by two Guru (GG) syllables.
The complete pattern for each pāda is: GGL GLL LGL LGL GG.
L means Laghu, G means Guru.

Language:
The generated verse must be in sanskrit in Devanagri script.
The Input given is in the hindi.
Do NOT include English words, transliteration, labels, or explanations.

Output Format:
(Output exactly 4 lines, one pada per line. Nothing else.)
",test,पादाब्जयोर्भुवनचतुर्दशकायकाले भूमेर्भुवो विदिधितं भवतोऽद्भुताक्ष्यम् पादाङ्गलीयुगलमङ्गनिवेशभागं पातालरसातलमहातलं त्रिधानम् ॥,,0,0.6435734629631042,57,0,0
शुद्धं विशुद्धमविचारमनन्तरूपं निर्लेपलेपमविचारमनन्तरूपम् ॥ निष्खण्डखण्डमविचारमनन्तरूपम् ज्ञानामृतं समरसं गगनोपमोऽहम् ॥,"मैं शुद्ध, विशुद्ध, अविचार्य और अनन्तरूप हूँ, में निर्लेप लेप अधिकतर अनन्त रूप हूँ में निखण्ड खण्ड अविचार्य और अनन्तरूप हूँ, में ज्ञानामृत समरस और गगनोपम हूँ ॥",vasantatilakā [14: tBjjgg],56,Vasantatilakā,Vasantatilakā,,"Objective:

Generate a sanskrit verse in Vasantatilakā meter based on a given meaning or theme while strictly following the metrical (?and rhyme) rules.

Rules of Chandas:
Syllable Rules:
LAGHU vowels: अ, इ, उ, ऋ, ऌ
GURU vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
HRASVA vowels: अ, इ, उ, ऋ, ऌ
DEERGHA vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
Syllable is marked laghu, guru and hrasva, deergha based on the vowel it contains.
Syllable containing anusvāra(""ं"") or visarga(""ः"") is always marked as guru.
Syllable that is followed by a conjunct consonant (saṁyuktākṣara)
is always marked guru.

Verse Rules:
The verse contains 56 syllables (akṣaras) and 4 pādas (lines) in total, with each pāda containing 14 syllables.
The pattern of syllables in every pāda must be: तगण (GGL), भगण (GLL), जगण (LGL), जगण (LGL), followed by two Guru (GG) syllables.
The complete pattern for each pāda is: GGL GLL LGL LGL GG.
L means Laghu, G means Guru.

Language:
The generated verse must be in sanskrit in Devanagri script.
The Input given is in the hindi.
Do NOT include English words, transliteration, labels, or explanations.

Output Format:
(Output exactly 4 lines, one pada per line. Nothing else.)
",test,शुद्धं विशुद्धमविचार्यमनन्तरूपं निर्लेपलेपगतिमध्यत एव वोढाम् निखण्डखण्डगतिमविचार्यमनन्तं ज्ञानामृतं समरसं गगनोपमोऽहम् ॥,,0,0.8652548789978027,56,1,0
रागादिदोषरहितं स्वजनानुरागं वैराग्यशान्तिनिलयं गिरिजासहायम्‌ माधुर्यधैर्यसुभगं गरलाभिरामं वाराणसीपुरपतिं भज विश्चनाथम्‌॥,"जो रागादि दोषोंसे रहित हैं, अपने भक्तोंपर कृपा रखते हैं, वैराग्य और शान्तिके स्थान हैं, पार्वतीजी सदा जिनके साथ रहती हैं, जो धीरता और मधुर स्वभावसे सुन्दर जान पड़ते हैं तथा जो कण्ठमें गरलके चिह्नसे सुशोभित हैं, उन काशीपति विश्वनाथको भज॥",vasantatilakā [14: tBjjgg],56,Vasantatilakā,Vasantatilakā,,"Objective:

Generate a sanskrit verse in Vasantatilakā meter based on a given meaning or theme while strictly following the metrical (?and rhyme) rules.

Rules of Chandas:
Syllable Rules:
LAGHU vowels: अ, इ, उ, ऋ, ऌ
GURU vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
HRASVA vowels: अ, इ, उ, ऋ, ऌ
DEERGHA vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
Syllable is marked laghu, guru and hrasva, deergha based on the vowel it contains.
Syllable containing anusvāra(""ं"") or visarga(""ः"") is always marked as guru.
Syllable that is followed by a conjunct consonant (saṁyuktākṣara)
is always marked guru.

Verse Rules:
The verse contains 56 syllables (akṣaras) and 4 pādas (lines) in total, with each pāda containing 14 syllables.
The pattern of syllables in every pāda must be: तगण (GGL), भगण (GLL), जगण (LGL), जगण (LGL), followed by two Guru (GG) syllables.
The complete pattern for each pāda is: GGL GLL LGL LGL GG.
L means Laghu, G means Guru.

Language:
The generated verse must be in sanskrit in Devanagri script.
The Input given is in the hindi.
Do NOT include English words, transliteration, labels, or explanations.

Output Format:
(Output exactly 4 lines, one pada per line. Nothing else.)
",test,रागादिदोषरहितं भज भक्तकारुण्यं वैराग्यशान्तिविगिरां गिरिजानियान्तम् धीरं सुमध्यरसमप्रमदाभिरामं गाण्डीवचिह्नविभृतं काशिपतिं विश्वनाथम्॥,,0,0.5706113576889038,59,0,0
इत्थं नृतिर्यगृषिदेवझषावतारै र्लोकान् विभावयसि हंसि जगत्प्रतीपान् धर्मं महापुरुष पासि युगानुवृत्तं छन्नः कलौ यदभवस्त्रियुगोऽथ स त्वम् ॥,"हे परमपुरुष ! इस प्रकार आप स्तो मनुष्य, तिर्यक्, ऋषि, देवता और मत्स्यादि अवतार लेकर सम्पूर्ण लोकोंका पालन और जगद्विद्रोहियोंका संहार करते हैं उन अवतारोंद्वारा आप प्रत्येक युगके धर्मों की रक्षा करते हैं, किन्तु कलियुगमें गुप्तरूपसे ही रहते हैं; इसीलिये आप 'त्रियुग' नामसे भी प्रसिद्ध हैं ॥",vasantatilakā [14: tBjjgg],56,Vasantatilakā,Vasantatilakā,,"Objective:

Generate a sanskrit verse in Vasantatilakā meter based on a given meaning or theme while strictly following the metrical (?and rhyme) rules.

Rules of Chandas:
Syllable Rules:
LAGHU vowels: अ, इ, उ, ऋ, ऌ
GURU vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
HRASVA vowels: अ, इ, उ, ऋ, ऌ
DEERGHA vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
Syllable is marked laghu, guru and hrasva, deergha based on the vowel it contains.
Syllable containing anusvāra(""ं"") or visarga(""ः"") is always marked as guru.
Syllable that is followed by a conjunct consonant (saṁyuktākṣara)
is always marked guru.

Verse Rules:
The verse contains 56 syllables (akṣaras) and 4 pādas (lines) in total, with each pāda containing 14 syllables.
The pattern of syllables in every pāda must be: तगण (GGL), भगण (GLL), जगण (LGL), जगण (LGL), followed by two Guru (GG) syllables.
The complete pattern for each pāda is: GGL GLL LGL LGL GG.
L means Laghu, G means Guru.

Language:
The generated verse must be in sanskrit in Devanagri script.
The Input given is in the hindi.
Do NOT include English words, transliteration, labels, or explanations.

Output Format:
(Output exactly 4 lines, one pada per line. Nothing else.)
",test,स्तोमादिभूत्यवतारभिरवित्यधर्मान् प्रत्येकमेव युगेषु जगद्विद्रियाणि त्वं पालयस्यवतारगुप्त एव कलौ त्रियुग्यमिति ख्यते परमपुरुषोऽस्माकम् ॥,,0,0.4754350781440735,57,0,0
दर्पोन्नमन्निशिचरेश्वरमूर्धचञ्च त्कोटीरचुम्बि निजविम्बमुदीक्ष्य हृष्टम् पश्यन्तमात्मभुजयन्त्रणपिष्यमाण तत्कायशोणितनिपातमपेक्षि वक्षः ॥,"जो अभिमानसे ऊपर उठे हुए रावणके मस्तकोंपर देदीप्यमान किरीटोंमें अपने प्रतिबिम्बको देखकर उसमें अपने भुजयन्त्रद्वारा पीसे जानेवाले रावणके शरीरके रक्तपातकी अपेक्षा रखनेवाली अपनी छातीकी ओर निहारते हुए प्रसन्न हो रहे थे, उन्हें मैं प्रणाम करता हूँ ॥",vasantatilakā [14: tBjjgg],56,Vasantatilakā,Vasantatilakā,,"Objective:

Generate a sanskrit verse in Vasantatilakā meter based on a given meaning or theme while strictly following the metrical (?and rhyme) rules.

Rules of Chandas:
Syllable Rules:
LAGHU vowels: अ, इ, उ, ऋ, ऌ
GURU vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
HRASVA vowels: अ, इ, उ, ऋ, ऌ
DEERGHA vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
Syllable is marked laghu, guru and hrasva, deergha based on the vowel it contains.
Syllable containing anusvāra(""ं"") or visarga(""ः"") is always marked as guru.
Syllable that is followed by a conjunct consonant (saṁyuktākṣara)
is always marked guru.

Verse Rules:
The verse contains 56 syllables (akṣaras) and 4 pādas (lines) in total, with each pāda containing 14 syllables.
The pattern of syllables in every pāda must be: तगण (GGL), भगण (GLL), जगण (LGL), जगण (LGL), followed by two Guru (GG) syllables.
The complete pattern for each pāda is: GGL GLL LGL LGL GG.
L means Laghu, G means Guru.

Language:
The generated verse must be in sanskrit in Devanagri script.
The Input given is in the hindi.
Do NOT include English words, transliteration, labels, or explanations.

Output Format:
(Output exactly 4 lines, one pada per line. Nothing else.)
",test,प्राभूतिमेक्षमुदितावलिकिरीटकेषु दृष्ट्वा तदात्मनमवेक्षमाणदेव तुष्टोऽभिनीय निजबाहुयुगेन रावणं प्रणमति प्रहृतान्तरात्मन् ॥,,0,0.6354827284812927,53,0,0
पूजावसानसमये दशवक्त्रगीतं यः शम्भुपूजनपरं पठति प्रदोषे तस्य स्थिरां रथगजेन्द्रतुरङ्गयुक्तां लक्ष्मीं सदैव सुमुखीं प्रददाति शम्भुः॥,"सायंकालमें पूजा समाप्त होनेपर रावणके गाये हुए इस शम्भुपूजनसम्बन्धी स्तोत्रका जो पाठ करता है, भगवान्‌ शङ्कर उस मनुष्यको रथ, हाथी, घोड़ोंसे युक्त सदा स्थिर रहनेवाली अनुकूल सम्पत्ति देते हैं॥",vasantatilakā [14: tBjjgg],56,Vasantatilakā,Vasantatilakā,,"Objective:

Generate a sanskrit verse in Vasantatilakā meter based on a given meaning or theme while strictly following the metrical (?and rhyme) rules.

Rules of Chandas:
Syllable Rules:
LAGHU vowels: अ, इ, उ, ऋ, ऌ
GURU vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
HRASVA vowels: अ, इ, उ, ऋ, ऌ
DEERGHA vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
Syllable is marked laghu, guru and hrasva, deergha based on the vowel it contains.
Syllable containing anusvāra(""ं"") or visarga(""ः"") is always marked as guru.
Syllable that is followed by a conjunct consonant (saṁyuktākṣara)
is always marked guru.

Verse Rules:
The verse contains 56 syllables (akṣaras) and 4 pādas (lines) in total, with each pāda containing 14 syllables.
The pattern of syllables in every pāda must be: तगण (GGL), भगण (GLL), जगण (LGL), जगण (LGL), followed by two Guru (GG) syllables.
The complete pattern for each pāda is: GGL GLL LGL LGL GG.
L means Laghu, G means Guru.

Language:
The generated verse must be in sanskrit in Devanagri script.
The Input given is in the hindi.
Do NOT include English words, transliteration, labels, or explanations.

Output Format:
(Output exactly 4 lines, one pada per line. Nothing else.)
",test,सायं पठति यः शम्भुपूजनाख्यं स्तोत्रं रघुपतिरचितं रघुनाथः रथेष्वश्वनिवहेषु धनं सदा प्रददाति सुदृढं सदा रमणीयमनुकूलम्‌॥,,0,0.6835878491401672,54,0,0
गच्छन् द्विमूर्तिरुभयोर्युगपन्निकेत मेकेन भूरिविभवैर्विहितोपचारः अन्येन तद्दिनभृतैश्च फलौदनाद्यै स्तुल्यं प्रसेदिथ ददाथ च मुक्तिमाभ्याम् ॥,वहाँ दो रूप धारण करके आप एक ही समय दोनों के घर पधारे एकबहुलाश्व ने राजसी सामग्रियों से आपका पूजन किया था और दूसरेश्रुतदेव ने उस दिन प्राप्त हुए फलओदन आदि पूजनसामग्री के द्वारा ही आपकी अर्चना की थी परंतु आपने उन दोनोंपर समानरूप से ही अपना प्रसाद प्रकट किया और उन्हें एकसी ही मुक्ति प्रदान की ॥,vasantatilakā [14: tBjjgg],56,Vasantatilakā,Vasantatilakā,,"Objective:

Generate a sanskrit verse in Vasantatilakā meter based on a given meaning or theme while strictly following the metrical (?and rhyme) rules.

Rules of Chandas:
Syllable Rules:
LAGHU vowels: अ, इ, उ, ऋ, ऌ
GURU vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
HRASVA vowels: अ, इ, उ, ऋ, ऌ
DEERGHA vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
Syllable is marked laghu, guru and hrasva, deergha based on the vowel it contains.
Syllable containing anusvāra(""ं"") or visarga(""ः"") is always marked as guru.
Syllable that is followed by a conjunct consonant (saṁyuktākṣara)
is always marked guru.

Verse Rules:
The verse contains 56 syllables (akṣaras) and 4 pādas (lines) in total, with each pāda containing 14 syllables.
The pattern of syllables in every pāda must be: तगण (GGL), भगण (GLL), जगण (LGL), जगण (LGL), followed by two Guru (GG) syllables.
The complete pattern for each pāda is: GGL GLL LGL LGL GG.
L means Laghu, G means Guru.

Language:
The generated verse must be in sanskrit in Devanagri script.
The Input given is in the hindi.
Do NOT include English words, transliteration, labels, or explanations.

Output Format:
(Output exactly 4 lines, one pada per line. Nothing else.)
",test,एकस्तु राजसुतिना सह द्विरूप्यं फलोदनादिना त्वमर्चितोऽन्यतद्द्विजेन तु तावुभौऽपि समानरूपं त्वदीयप्रसादमुपादितुमङ्गतौ तदानीम् ॥,,0,0.5823664665222168,54,0,0
वेदान् पुराणनिवहानपि सर्वविद्याः कुर्वन् निजाननगणाच्चतुराननोऽसौ पुत्रेषु तेषु विनिधाय स सर्गवृद्धि मप्राप्नुवंस्तव पदाम्बुजमाश्रितोऽभूत् ॥,"उन चतुर्मुख ब्रह्मा ने अपने चारों मुखों से वेदों, पुराणसमूहों तथा समस्त विद्याओं को प्रकटकर अपने मरीचि आदि पुत्रों में स्थापित कर दिया फिर भी जब उन्हें प्रजा की वृद्धि होती नहीं दीख पड़ी, तब उन्होंने आपके चरणकमलोंका आश्रय लिया ॥",vasantatilakā [14: tBjjgg],56,Vasantatilakā,Vasantatilakā,,"Objective:

Generate a sanskrit verse in Vasantatilakā meter based on a given meaning or theme while strictly following the metrical (?and rhyme) rules.

Rules of Chandas:
Syllable Rules:
LAGHU vowels: अ, इ, उ, ऋ, ऌ
GURU vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
HRASVA vowels: अ, इ, उ, ऋ, ऌ
DEERGHA vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
Syllable is marked laghu, guru and hrasva, deergha based on the vowel it contains.
Syllable containing anusvāra(""ं"") or visarga(""ः"") is always marked as guru.
Syllable that is followed by a conjunct consonant (saṁyuktākṣara)
is always marked guru.

Verse Rules:
The verse contains 56 syllables (akṣaras) and 4 pādas (lines) in total, with each pāda containing 14 syllables.
The pattern of syllables in every pāda must be: तगण (GGL), भगण (GLL), जगण (LGL), जगण (LGL), followed by two Guru (GG) syllables.
The complete pattern for each pāda is: GGL GLL LGL LGL GG.
L means Laghu, G means Guru.

Language:
The generated verse must be in sanskrit in Devanagri script.
The Input given is in the hindi.
Do NOT include English words, transliteration, labels, or explanations.

Output Format:
(Output exactly 4 lines, one pada per line. Nothing else.)
",test,विंद्रेद्विजागमपुराणविद्यासमस्तमेतद् भूयो विरिञ्च निजसूनुषु स्थाप्य तैर्हि वेदितमसादि न प्रजावृद्धिम् त्वामेव चाश्रयसितं भवदीयपादकम्लम् ॥,,0,0.5854393839836121,57,0,0
तावद्विदूरमुपकर्णितघोरघोष व्याजृम्भिपांसुपटलीपरिपूरिताशः वात्यावपुः स किल दैत्यवरस्तृणाव र्ताख्यो जहार जनमानसहारिणं त्वाम् ॥,तब तक दूरसे ही सुनायी पड़नेवाले भयंकर शब्द तथा अधिक मात्रा में बढ़ी हुई धूलिवर्षा से जिसने दसों दिशाओं को परिपूर्ण कर दिया था वह महादैत्य तृणावर्त बवंडर के रूप में आकर भक्तजनों के मन का अपहरण करनेवाले आपको चुरा ले चला ॥,vasantatilakā [14: tBjjgg],56,Vasantatilakā,Vasantatilakā,,"Objective:

Generate a sanskrit verse in Vasantatilakā meter based on a given meaning or theme while strictly following the metrical (?and rhyme) rules.

Rules of Chandas:
Syllable Rules:
LAGHU vowels: अ, इ, उ, ऋ, ऌ
GURU vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
HRASVA vowels: अ, इ, उ, ऋ, ऌ
DEERGHA vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
Syllable is marked laghu, guru and hrasva, deergha based on the vowel it contains.
Syllable containing anusvāra(""ं"") or visarga(""ः"") is always marked as guru.
Syllable that is followed by a conjunct consonant (saṁyuktākṣara)
is always marked guru.

Verse Rules:
The verse contains 56 syllables (akṣaras) and 4 pādas (lines) in total, with each pāda containing 14 syllables.
The pattern of syllables in every pāda must be: तगण (GGL), भगण (GLL), जगण (LGL), जगण (LGL), followed by two Guru (GG) syllables.
The complete pattern for each pāda is: GGL GLL LGL LGL GG.
L means Laghu, G means Guru.

Language:
The generated verse must be in sanskrit in Devanagri script.
The Input given is in the hindi.
Do NOT include English words, transliteration, labels, or explanations.

Output Format:
(Output exactly 4 lines, one pada per line. Nothing else.)
",test,शब्देन भीमना दूरत आकरुण्ठ्यमानै र्धूल्येण दिग्गजेनाथ समन्वितैः स ते भूयो दिग्भ्रमन्महिषः स तवैष्टजनार्ति हारी तृणावर्तगदेव विवेश दैत्यभूपः ॥,,0,0.4261987507343292,60,0,0
जाता तदा पशुपसद्मनि योगनिद्रा निद्राविमुद्रितमथाकृत पौरलोकम् त्वत्प्रेरणात् किमिव चित्रमचेतनैर्यद् द्वारैः स्वयं व्यघटि संघटितैः सुगाढम् ॥,"आपके प्रस्थान करते समय भगवती योगनिद्रा ने नन्दगोप के घर में जन्म लिया उसने आपकी प्रेरणा से पुरवासियों को निद्रित करके निश्चेष्ट कर दिया फिर तो जो सुदृढ़ रूप से बंद किये गये थे वे अचेतन दरवाजे स्वयं खुल गये, यह कैसी आश्चर्य की बात है ? ॥",vasantatilakā [14: tBjjgg],56,Vasantatilakā,Vasantatilakā,,"Objective:

Generate a sanskrit verse in Vasantatilakā meter based on a given meaning or theme while strictly following the metrical (?and rhyme) rules.

Rules of Chandas:
Syllable Rules:
LAGHU vowels: अ, इ, उ, ऋ, ऌ
GURU vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
HRASVA vowels: अ, इ, उ, ऋ, ऌ
DEERGHA vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
Syllable is marked laghu, guru and hrasva, deergha based on the vowel it contains.
Syllable containing anusvāra(""ं"") or visarga(""ः"") is always marked as guru.
Syllable that is followed by a conjunct consonant (saṁyuktākṣara)
is always marked guru.

Verse Rules:
The verse contains 56 syllables (akṣaras) and 4 pādas (lines) in total, with each pāda containing 14 syllables.
The pattern of syllables in every pāda must be: तगण (GGL), भगण (GLL), जगण (LGL), जगण (LGL), followed by two Guru (GG) syllables.
The complete pattern for each pāda is: GGL GLL LGL LGL GG.
L means Laghu, G means Guru.

Language:
The generated verse must be in sanskrit in Devanagri script.
The Input given is in the hindi.
Do NOT include English words, transliteration, labels, or explanations.

Output Format:
(Output exactly 4 lines, one pada per line. Nothing else.)
",test,योगनिद्रा भगवती भवदीयभावा नन्दगेहे जनि कृतवत्युत सुप्तजन्त्री द्रवाणि सुदृढमुपेतविधौ खलेष्टा निश्चितानि परिभवन्ति कथं नु राजन्ते ॥,,0,0.5632578134536743,58,0,0
मौनव्रतश्रुततपोऽध्ययनस्वधर्म व्याख्यारहोजपसमाधय आपवर्ग्याः प्रायः परं पुरुष ते त्वजितेन्द्रियाणां वार्ता भवन्त्युत न वात्र तु दाम्भिकानाम् ॥,"हे परमपुरुष ! मौनव्रत, शास्त्रश्रवण, तप, वेदाध्ययन, स्वधर्मपालन, शास्त्रोंकी व्याख्या करना, एकान्तसेवन, जप और समाधि ये जो मोक्षके दस साधन हैं वे भी प्रायः अजितेन्द्रिय पुरुषोंकी जीविकाके साधन बन जाते हैं; तथा दाम्भिकोंके लिये तो वे कभी जीविकाके साधन रहते भी हैं और कभी नहीं भी रहते ॥",vasantatilakā [14: tBjjgg],56,Vasantatilakā,Vasantatilakā,,"Objective:

Generate a sanskrit verse in Vasantatilakā meter based on a given meaning or theme while strictly following the metrical (?and rhyme) rules.

Rules of Chandas:
Syllable Rules:
LAGHU vowels: अ, इ, उ, ऋ, ऌ
GURU vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
HRASVA vowels: अ, इ, उ, ऋ, ऌ
DEERGHA vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
Syllable is marked laghu, guru and hrasva, deergha based on the vowel it contains.
Syllable containing anusvāra(""ं"") or visarga(""ः"") is always marked as guru.
Syllable that is followed by a conjunct consonant (saṁyuktākṣara)
is always marked guru.

Verse Rules:
The verse contains 56 syllables (akṣaras) and 4 pādas (lines) in total, with each pāda containing 14 syllables.
The pattern of syllables in every pāda must be: तगण (GGL), भगण (GLL), जगण (LGL), जगण (LGL), followed by two Guru (GG) syllables.
The complete pattern for each pāda is: GGL GLL LGL LGL GG.
L means Laghu, G means Guru.

Language:
The generated verse must be in sanskrit in Devanagri script.
The Input given is in the hindi.
Do NOT include English words, transliteration, labels, or explanations.

Output Format:
(Output exactly 4 lines, one pada per line. Nothing else.)
",test,मोक्षसाधनमिदं दशकं प्रयोगे जीविकासाधनमप्रयतेन्द्रियाणाम् तत्र दाम्भिकजने त्वजितेन्द्रियेषु साधनं स्यात् स न साधनमप्यवसायवन्न् ॥,,0,0.39126625657081604,54,0,0
॥ श्रीमन्नृसिंह विभवेगरुडध्वजाय तापत्रयोपश मनाय भवौषधाय ॥ कृष्णाय वृ· श्चिकजलाग्निभुजङ्गरोगक्लेशव्ययाय हरये गुरवे नमस्ते ॥,"पिप्पलायन ने कहा श्री नृसिंह, समर्थ, गरुड़ध्वज तथा तीनों तापों को ( दैहिक, दैविक, भौतिक तापों को करने वाले, संसार की औषधि, तथा विच्छू' जल, दूर सर्प रोग के दुखों को दूर करने वाले, जगतके गुरु कृष्ण जी को मैं प्रणाम करता हूँ",vasantatilakā [14: tBjjgg],56,Vasantatilakā,Vasantatilakā,,"Objective:

Generate a sanskrit verse in Vasantatilakā meter based on a given meaning or theme while strictly following the metrical (?and rhyme) rules.

Rules of Chandas:
Syllable Rules:
LAGHU vowels: अ, इ, उ, ऋ, ऌ
GURU vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
HRASVA vowels: अ, इ, उ, ऋ, ऌ
DEERGHA vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
Syllable is marked laghu, guru and hrasva, deergha based on the vowel it contains.
Syllable containing anusvāra(""ं"") or visarga(""ः"") is always marked as guru.
Syllable that is followed by a conjunct consonant (saṁyuktākṣara)
is always marked guru.

Verse Rules:
The verse contains 56 syllables (akṣaras) and 4 pādas (lines) in total, with each pāda containing 14 syllables.
The pattern of syllables in every pāda must be: तगण (GGL), भगण (GLL), जगण (LGL), जगण (LGL), followed by two Guru (GG) syllables.
The complete pattern for each pāda is: GGL GLL LGL LGL GG.
L means Laghu, G means Guru.

Language:
The generated verse must be in sanskrit in Devanagri script.
The Input given is in the hindi.
Do NOT include English words, transliteration, labels, or explanations.

Output Format:
(Output exactly 4 lines, one pada per line. Nothing else.)
",test,निश्शेषदुःखदहनाय भवौषधाय वृष्णेः पदाय नमति पिप्पलिलोचनाय तापत्रयाय गरुडध्वज नमति पिप्पल वैद्यनाथ वैद्रुमौषधाय नमति पिप्पलिलोचनाय नृसिंह निर्वृतभूतभविच्छूतोय दूराभिभूतिभवाय नमति पिप्पलिलोचनाय ॥,,0,0.5820410251617432,96,0,0
रामायणं जनमनोहरमादिकाव्यं ब्रह्मादिभिः सुरवरैरपि संस्तुतं च श्रद्धान्वितः पठति यः शृणुयात्तु नित्यं विष्णोः प्रयाति सदनं स विशुद्धदेहः ॥,"ब्रह्मा आदि सुरश्रेष्ठोंसे प्रशंसित और मनुष्योंके मनको हरनेवाले इस आदिकाव्य रामायणको जो पुरुष नित्यप्रति श्रद्धापूर्वक पढ़ता या सुनता है, वह विशुद्ध शरीर धारणकर भगवान् विष्णुके धामको प्राप्त होता है ॥",vasantatilakā [14: tBjjgg],56,Vasantatilakā,Vasantatilakā,,"Objective:

Generate a sanskrit verse in Vasantatilakā meter based on a given meaning or theme while strictly following the metrical (?and rhyme) rules.

Rules of Chandas:
Syllable Rules:
LAGHU vowels: अ, इ, उ, ऋ, ऌ
GURU vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
HRASVA vowels: अ, इ, उ, ऋ, ऌ
DEERGHA vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
Syllable is marked laghu, guru and hrasva, deergha based on the vowel it contains.
Syllable containing anusvāra(""ं"") or visarga(""ः"") is always marked as guru.
Syllable that is followed by a conjunct consonant (saṁyuktākṣara)
is always marked guru.

Verse Rules:
The verse contains 56 syllables (akṣaras) and 4 pādas (lines) in total, with each pāda containing 14 syllables.
The pattern of syllables in every pāda must be: तगण (GGL), भगण (GLL), जगण (LGL), जगण (LGL), followed by two Guru (GG) syllables.
The complete pattern for each pāda is: GGL GLL LGL LGL GG.
L means Laghu, G means Guru.

Language:
The generated verse must be in sanskrit in Devanagri script.
The Input given is in the hindi.
Do NOT include English words, transliteration, labels, or explanations.

Output Format:
(Output exactly 4 lines, one pada per line. Nothing else.)
",test,यः श्रद्धया प्रति दिनं निशि दिवा पठेद् ब्रह्मादिसुरप्रशंसितमिदं रमायणम् शृणोति वा प्रति दिनं निशि दिवा नरो विशुद्धमूर्तिर्भवतीम्दिशति व्योमकेशम् ॥,,0,0.6122417449951172,58,0,0
