sa,hi,skr_out,syllable_count,skr_meter,meter_cd,comments,prompt,split,model_out,out_meter,score,semsim
एवं चतुर्दशजगन्मयतां गतस्य पातालमीश तव पादतलं वदन्ति पादोर्ध्वदेशमपि देव रसातलं ते गुल्फद्वयं खलु महातलमद्भुतात्मन् ॥,"अद्भुत स्वरूपवाले देवाधिदेव ईश्वर ! उपर्युक्त प्रकार से चौदह भुवनों के रूप में प्रकट हुए आपके पादतल को पाताल, पाद के ऊर्ध्वभाग को रसातल और दोनों टखनों को महातल कहा गया है ॥",vasantatilakā [14: tBjjgg],56,Vasantatilakā,Vasantatilakā,,"Objective:

Generate a sanskrit verse in Vasantatilakā meter based on a given meaning or theme while strictly following the metrical (?and rhyme) rules.

Rules of Chandas:
Syllable Rules:
LAGHU vowels: अ, इ, उ, ऋ, ऌ
GURU vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
HRASVA vowels: अ, इ, उ, ऋ, ऌ
DEERGHA vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
Syllable is marked laghu, guru and hrasva, deergha based on the vowel it contains.
Syllable containing anusvāra(""ं"") or visarga(""ः"") is always marked as guru.
Syllable that is followed by a conjunct consonant (saṁyuktākṣara)
is always marked guru.

Verse Rules:
The verse contains 56 syllables (akṣaras) and 4 pādas (lines) in total, with each pāda containing 14 syllables.
The pattern of syllables in every pāda must be: तगण (GGL), भगण (GLL), जगण (LGL), जगण (LGL), followed by two Guru (GG) syllables.
The complete pattern for each pāda is: GGL GLL LGL LGL GG.
L means Laghu, G means Guru.

Language:
The generated verse must be in sanskrit in Devanagri script.
The Input given is in the hindi.
Do NOT include English words, transliteration, labels, or explanations.

Output Format:
(Output exactly 4 lines, one pada per line. Nothing else.)
",test,अद्भुत स्वरूपवाले देवाधिदेव ईश्वर ! त्वद्भुवनादिरूपं त्वद्देवदेव त्वद्दये त्वद्दये त्वद्दये त्वद्दये त्वद्दये त्वद्दये त्वद्दये त्वद्दये त्वद्दये त्वद्दये त्वद्दये त्वद्दये त्वद्दये,,0,0.5865836143493652
शुद्धं विशुद्धमविचारमनन्तरूपं निर्लेपलेपमविचारमनन्तरूपम् ॥ निष्खण्डखण्डमविचारमनन्तरूपम् ज्ञानामृतं समरसं गगनोपमोऽहम् ॥,"मैं शुद्ध, विशुद्ध, अविचार्य और अनन्तरूप हूँ, में निर्लेप लेप अधिकतर अनन्त रूप हूँ में निखण्ड खण्ड अविचार्य और अनन्तरूप हूँ, में ज्ञानामृत समरस और गगनोपम हूँ ॥",vasantatilakā [14: tBjjgg],56,Vasantatilakā,Vasantatilakā,,"Objective:

Generate a sanskrit verse in Vasantatilakā meter based on a given meaning or theme while strictly following the metrical (?and rhyme) rules.

Rules of Chandas:
Syllable Rules:
LAGHU vowels: अ, इ, उ, ऋ, ऌ
GURU vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
HRASVA vowels: अ, इ, उ, ऋ, ऌ
DEERGHA vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
Syllable is marked laghu, guru and hrasva, deergha based on the vowel it contains.
Syllable containing anusvāra(""ं"") or visarga(""ः"") is always marked as guru.
Syllable that is followed by a conjunct consonant (saṁyuktākṣara)
is always marked guru.

Verse Rules:
The verse contains 56 syllables (akṣaras) and 4 pādas (lines) in total, with each pāda containing 14 syllables.
The pattern of syllables in every pāda must be: तगण (GGL), भगण (GLL), जगण (LGL), जगण (LGL), followed by two Guru (GG) syllables.
The complete pattern for each pāda is: GGL GLL LGL LGL GG.
L means Laghu, G means Guru.

Language:
The generated verse must be in sanskrit in Devanagri script.
The Input given is in the hindi.
Do NOT include English words, transliteration, labels, or explanations.

Output Format:
(Output exactly 4 lines, one pada per line. Nothing else.)
",test,शुद्धो विशुद्धो अविचार्य अनन्तरूपो निर्लेप लेप अधिकतर अनन्तरूपो निखण्ड खण्ड अविचार्य अनन्तरूपो ज्ञानामृत समरस गगनोपमो अहम् ॥,,0,0.9769923686981201
रागादिदोषरहितं स्वजनानुरागं वैराग्यशान्तिनिलयं गिरिजासहायम्‌ माधुर्यधैर्यसुभगं गरलाभिरामं वाराणसीपुरपतिं भज विश्चनाथम्‌॥,"जो रागादि दोषोंसे रहित हैं, अपने भक्तोंपर कृपा रखते हैं, वैराग्य और शान्तिके स्थान हैं, पार्वतीजी सदा जिनके साथ रहती हैं, जो धीरता और मधुर स्वभावसे सुन्दर जान पड़ते हैं तथा जो कण्ठमें गरलके चिह्नसे सुशोभित हैं, उन काशीपति विश्वनाथको भज॥",vasantatilakā [14: tBjjgg],56,Vasantatilakā,Vasantatilakā,,"Objective:

Generate a sanskrit verse in Vasantatilakā meter based on a given meaning or theme while strictly following the metrical (?and rhyme) rules.

Rules of Chandas:
Syllable Rules:
LAGHU vowels: अ, इ, उ, ऋ, ऌ
GURU vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
HRASVA vowels: अ, इ, उ, ऋ, ऌ
DEERGHA vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
Syllable is marked laghu, guru and hrasva, deergha based on the vowel it contains.
Syllable containing anusvāra(""ं"") or visarga(""ः"") is always marked as guru.
Syllable that is followed by a conjunct consonant (saṁyuktākṣara)
is always marked guru.

Verse Rules:
The verse contains 56 syllables (akṣaras) and 4 pādas (lines) in total, with each pāda containing 14 syllables.
The pattern of syllables in every pāda must be: तगण (GGL), भगण (GLL), जगण (LGL), जगण (LGL), followed by two Guru (GG) syllables.
The complete pattern for each pāda is: GGL GLL LGL LGL GG.
L means Laghu, G means Guru.

Language:
The generated verse must be in sanskrit in Devanagri script.
The Input given is in the hindi.
Do NOT include English words, transliteration, labels, or explanations.

Output Format:
(Output exactly 4 lines, one pada per line. Nothing else.)
",test,रागादिदोषविरहितान्तरभक्तकृपाविश्ववेराग्यशान्तिस्थानान्तरविश्वविश्वधीरमधुरान्�तरगरलचिह्नकाशीपतिं विश्वनाथं भज॥,,0,0.5599532723426819
इत्थं नृतिर्यगृषिदेवझषावतारै र्लोकान् विभावयसि हंसि जगत्प्रतीपान् धर्मं महापुरुष पासि युगानुवृत्तं छन्नः कलौ यदभवस्त्रियुगोऽथ स त्वम् ॥,"हे परमपुरुष ! इस प्रकार आप स्तो मनुष्य, तिर्यक्, ऋषि, देवता और मत्स्यादि अवतार लेकर सम्पूर्ण लोकोंका पालन और जगद्विद्रोहियोंका संहार करते हैं उन अवतारोंद्वारा आप प्रत्येक युगके धर्मों की रक्षा करते हैं, किन्तु कलियुगमें गुप्तरूपसे ही रहते हैं; इसीलिये आप 'त्रियुग' नामसे भी प्रसिद्ध हैं ॥",vasantatilakā [14: tBjjgg],56,Vasantatilakā,Vasantatilakā,,"Objective:

Generate a sanskrit verse in Vasantatilakā meter based on a given meaning or theme while strictly following the metrical (?and rhyme) rules.

Rules of Chandas:
Syllable Rules:
LAGHU vowels: अ, इ, उ, ऋ, ऌ
GURU vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
HRASVA vowels: अ, इ, उ, ऋ, ऌ
DEERGHA vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
Syllable is marked laghu, guru and hrasva, deergha based on the vowel it contains.
Syllable containing anusvāra(""ं"") or visarga(""ः"") is always marked as guru.
Syllable that is followed by a conjunct consonant (saṁyuktākṣara)
is always marked guru.

Verse Rules:
The verse contains 56 syllables (akṣaras) and 4 pādas (lines) in total, with each pāda containing 14 syllables.
The pattern of syllables in every pāda must be: तगण (GGL), भगण (GLL), जगण (LGL), जगण (LGL), followed by two Guru (GG) syllables.
The complete pattern for each pāda is: GGL GLL LGL LGL GG.
L means Laghu, G means Guru.

Language:
The generated verse must be in sanskrit in Devanagri script.
The Input given is in the hindi.
Do NOT include English words, transliteration, labels, or explanations.

Output Format:
(Output exactly 4 lines, one pada per line. Nothing else.)
",test,यथा त्वं त्वं त्वं त्वं त्वं त्वं त्वं त्वं त्वं त्वं त्वं त्वं त्वं त्वं त्वं त्वं त्वं त्वं त्वं त्वं त्वं त्वं त्वं त्वं त्वं त्वं त्वं त्वं त्वं त्वं त्वं त्वं त्वं त्वं त्वं त्वं त्वं त्वं त्वं त्वं त्वं त्व,,0,0.09617123752832413
दर्पोन्नमन्निशिचरेश्वरमूर्धचञ्च त्कोटीरचुम्बि निजविम्बमुदीक्ष्य हृष्टम् पश्यन्तमात्मभुजयन्त्रणपिष्यमाण तत्कायशोणितनिपातमपेक्षि वक्षः ॥,"जो अभिमानसे ऊपर उठे हुए रावणके मस्तकोंपर देदीप्यमान किरीटोंमें अपने प्रतिबिम्बको देखकर उसमें अपने भुजयन्त्रद्वारा पीसे जानेवाले रावणके शरीरके रक्तपातकी अपेक्षा रखनेवाली अपनी छातीकी ओर निहारते हुए प्रसन्न हो रहे थे, उन्हें मैं प्रणाम करता हूँ ॥",vasantatilakā [14: tBjjgg],56,Vasantatilakā,Vasantatilakā,,"Objective:

Generate a sanskrit verse in Vasantatilakā meter based on a given meaning or theme while strictly following the metrical (?and rhyme) rules.

Rules of Chandas:
Syllable Rules:
LAGHU vowels: अ, इ, उ, ऋ, ऌ
GURU vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
HRASVA vowels: अ, इ, उ, ऋ, ऌ
DEERGHA vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
Syllable is marked laghu, guru and hrasva, deergha based on the vowel it contains.
Syllable containing anusvāra(""ं"") or visarga(""ः"") is always marked as guru.
Syllable that is followed by a conjunct consonant (saṁyuktākṣara)
is always marked guru.

Verse Rules:
The verse contains 56 syllables (akṣaras) and 4 pādas (lines) in total, with each pāda containing 14 syllables.
The pattern of syllables in every pāda must be: तगण (GGL), भगण (GLL), जगण (LGL), जगण (LGL), followed by two Guru (GG) syllables.
The complete pattern for each pāda is: GGL GLL LGL LGL GG.
L means Laghu, G means Guru.

Language:
The generated verse must be in sanskrit in Devanagri script.
The Input given is in the hindi.
Do NOT include English words, transliteration, labels, or explanations.

Output Format:
(Output exactly 4 lines, one pada per line. Nothing else.)
",test,अभिमानविषयविभाविभाविभाविभाविभाविभाविभाविभाविभाविभाविभाविभाविभाविभाविभाविभाविभाविभाविभाविभाविभाविभाविभाविभाविभाविभाविभाविभाविभाविभाविभाविभाविभाविभाविभाविभाविभाविभाविभाविभा�,,0,0.011647257022559643
पूजावसानसमये दशवक्त्रगीतं यः शम्भुपूजनपरं पठति प्रदोषे तस्य स्थिरां रथगजेन्द्रतुरङ्गयुक्तां लक्ष्मीं सदैव सुमुखीं प्रददाति शम्भुः॥,"सायंकालमें पूजा समाप्त होनेपर रावणके गाये हुए इस शम्भुपूजनसम्बन्धी स्तोत्रका जो पाठ करता है, भगवान्‌ शङ्कर उस मनुष्यको रथ, हाथी, घोड़ोंसे युक्त सदा स्थिर रहनेवाली अनुकूल सम्पत्ति देते हैं॥",vasantatilakā [14: tBjjgg],56,Vasantatilakā,Vasantatilakā,,"Objective:

Generate a sanskrit verse in Vasantatilakā meter based on a given meaning or theme while strictly following the metrical (?and rhyme) rules.

Rules of Chandas:
Syllable Rules:
LAGHU vowels: अ, इ, उ, ऋ, ऌ
GURU vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
HRASVA vowels: अ, इ, उ, ऋ, ऌ
DEERGHA vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
Syllable is marked laghu, guru and hrasva, deergha based on the vowel it contains.
Syllable containing anusvāra(""ं"") or visarga(""ः"") is always marked as guru.
Syllable that is followed by a conjunct consonant (saṁyuktākṣara)
is always marked guru.

Verse Rules:
The verse contains 56 syllables (akṣaras) and 4 pādas (lines) in total, with each pāda containing 14 syllables.
The pattern of syllables in every pāda must be: तगण (GGL), भगण (GLL), जगण (LGL), जगण (LGL), followed by two Guru (GG) syllables.
The complete pattern for each pāda is: GGL GLL LGL LGL GG.
L means Laghu, G means Guru.

Language:
The generated verse must be in sanskrit in Devanagri script.
The Input given is in the hindi.
Do NOT include English words, transliteration, labels, or explanations.

Output Format:
(Output exactly 4 lines, one pada per line. Nothing else.)
",test,तद्वाच्यं रावणेन यद्यद्विधाय शम्भुं तद्वाच्यं यः पाठयेत् तम् अनुकूलम् अनुकूलम् अनुकूलम् अनुकूलम् अनुकूलम् अनुकूलम् अनुकूलम् अनुकूलम् अनुकूलम् अनुकूलम् अनुकूलम् अनुकूलम् अनुकूलम् अनुकूलम् अनुकूलम् अनुकूलम् अनुकूलम् अनुक�,,0,0.22717854380607605
गच्छन् द्विमूर्तिरुभयोर्युगपन्निकेत मेकेन भूरिविभवैर्विहितोपचारः अन्येन तद्दिनभृतैश्च फलौदनाद्यै स्तुल्यं प्रसेदिथ ददाथ च मुक्तिमाभ्याम् ॥,वहाँ दो रूप धारण करके आप एक ही समय दोनों के घर पधारे एकबहुलाश्व ने राजसी सामग्रियों से आपका पूजन किया था और दूसरेश्रुतदेव ने उस दिन प्राप्त हुए फलओदन आदि पूजनसामग्री के द्वारा ही आपकी अर्चना की थी परंतु आपने उन दोनोंपर समानरूप से ही अपना प्रसाद प्रकट किया और उन्हें एकसी ही मुक्ति प्रदान की ॥,vasantatilakā [14: tBjjgg],56,Vasantatilakā,Vasantatilakā,,"Objective:

Generate a sanskrit verse in Vasantatilakā meter based on a given meaning or theme while strictly following the metrical (?and rhyme) rules.

Rules of Chandas:
Syllable Rules:
LAGHU vowels: अ, इ, उ, ऋ, ऌ
GURU vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
HRASVA vowels: अ, इ, उ, ऋ, ऌ
DEERGHA vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
Syllable is marked laghu, guru and hrasva, deergha based on the vowel it contains.
Syllable containing anusvāra(""ं"") or visarga(""ः"") is always marked as guru.
Syllable that is followed by a conjunct consonant (saṁyuktākṣara)
is always marked guru.

Verse Rules:
The verse contains 56 syllables (akṣaras) and 4 pādas (lines) in total, with each pāda containing 14 syllables.
The pattern of syllables in every pāda must be: तगण (GGL), भगण (GLL), जगण (LGL), जगण (LGL), followed by two Guru (GG) syllables.
The complete pattern for each pāda is: GGL GLL LGL LGL GG.
L means Laghu, G means Guru.

Language:
The generated verse must be in sanskrit in Devanagri script.
The Input given is in the hindi.
Do NOT include English words, transliteration, labels, or explanations.

Output Format:
(Output exactly 4 lines, one pada per line. Nothing else.)
",test,तत्तद्वप्रविधिना तद्दिनम्अवाप्तफलओदनविधिना च तद्दिनम्अवाप्तफलओदनविधिना च तद्दिनम्अवाप्तफलओदनविधिना च तद्दिनम्अवाप्तफलओदनविधिना च तद्दिनम्अवाप्तफलओदनविधिना च तद्दिनम्अवाप्तफलओदनविधिना च तद्दिनम,,0,0.3255225121974945
वेदान् पुराणनिवहानपि सर्वविद्याः कुर्वन् निजाननगणाच्चतुराननोऽसौ पुत्रेषु तेषु विनिधाय स सर्गवृद्धि मप्राप्नुवंस्तव पदाम्बुजमाश्रितोऽभूत् ॥,"उन चतुर्मुख ब्रह्मा ने अपने चारों मुखों से वेदों, पुराणसमूहों तथा समस्त विद्याओं को प्रकटकर अपने मरीचि आदि पुत्रों में स्थापित कर दिया फिर भी जब उन्हें प्रजा की वृद्धि होती नहीं दीख पड़ी, तब उन्होंने आपके चरणकमलोंका आश्रय लिया ॥",vasantatilakā [14: tBjjgg],56,Vasantatilakā,Vasantatilakā,,"Objective:

Generate a sanskrit verse in Vasantatilakā meter based on a given meaning or theme while strictly following the metrical (?and rhyme) rules.

Rules of Chandas:
Syllable Rules:
LAGHU vowels: अ, इ, उ, ऋ, ऌ
GURU vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
HRASVA vowels: अ, इ, उ, ऋ, ऌ
DEERGHA vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
Syllable is marked laghu, guru and hrasva, deergha based on the vowel it contains.
Syllable containing anusvāra(""ं"") or visarga(""ः"") is always marked as guru.
Syllable that is followed by a conjunct consonant (saṁyuktākṣara)
is always marked guru.

Verse Rules:
The verse contains 56 syllables (akṣaras) and 4 pādas (lines) in total, with each pāda containing 14 syllables.
The pattern of syllables in every pāda must be: तगण (GGL), भगण (GLL), जगण (LGL), जगण (LGL), followed by two Guru (GG) syllables.
The complete pattern for each pāda is: GGL GLL LGL LGL GG.
L means Laghu, G means Guru.

Language:
The generated verse must be in sanskrit in Devanagri script.
The Input given is in the hindi.
Do NOT include English words, transliteration, labels, or explanations.

Output Format:
(Output exactly 4 lines, one pada per line. Nothing else.)
",test,विद्याः स्थापितवान्यद्विद्याः प्रजाया वृद्धिम्अविद्द्विद्याः त्वद्याच्च त्वद्याच्च त्वद्याच्च त्वद्याच्च त्वद्याच्च त्वद्याच्च त्वद्याच्च त्वद्याच्च त्वद्याच्च त्वद्याच्च त्वद्याच,,0,0.3507729172706604
तावद्विदूरमुपकर्णितघोरघोष व्याजृम्भिपांसुपटलीपरिपूरिताशः वात्यावपुः स किल दैत्यवरस्तृणाव र्ताख्यो जहार जनमानसहारिणं त्वाम् ॥,तब तक दूरसे ही सुनायी पड़नेवाले भयंकर शब्द तथा अधिक मात्रा में बढ़ी हुई धूलिवर्षा से जिसने दसों दिशाओं को परिपूर्ण कर दिया था वह महादैत्य तृणावर्त बवंडर के रूप में आकर भक्तजनों के मन का अपहरण करनेवाले आपको चुरा ले चला ॥,vasantatilakā [14: tBjjgg],56,Vasantatilakā,Vasantatilakā,,"Objective:

Generate a sanskrit verse in Vasantatilakā meter based on a given meaning or theme while strictly following the metrical (?and rhyme) rules.

Rules of Chandas:
Syllable Rules:
LAGHU vowels: अ, इ, उ, ऋ, ऌ
GURU vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
HRASVA vowels: अ, इ, उ, ऋ, ऌ
DEERGHA vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
Syllable is marked laghu, guru and hrasva, deergha based on the vowel it contains.
Syllable containing anusvāra(""ं"") or visarga(""ः"") is always marked as guru.
Syllable that is followed by a conjunct consonant (saṁyuktākṣara)
is always marked guru.

Verse Rules:
The verse contains 56 syllables (akṣaras) and 4 pādas (lines) in total, with each pāda containing 14 syllables.
The pattern of syllables in every pāda must be: तगण (GGL), भगण (GLL), जगण (LGL), जगण (LGL), followed by two Guru (GG) syllables.
The complete pattern for each pāda is: GGL GLL LGL LGL GG.
L means Laghu, G means Guru.

Language:
The generated verse must be in sanskrit in Devanagri script.
The Input given is in the hindi.
Do NOT include English words, transliteration, labels, or explanations.

Output Format:
(Output exactly 4 lines, one pada per line. Nothing else.)
",test,तद्विधं तद्विधं तद्विधं तद्विधं तद्विधं तद्विधं तद्विधं तद्विधं तद्विधं तद्विधं तद्विधं तद्विधं तद्विधं तद्विधं तद्विधं तद्विधं तद्विधं तद्विधं तद्विधं तद्विधं तद्विधं तद्विधं तद्विधं त�,,0,-0.08482250571250916
जाता तदा पशुपसद्मनि योगनिद्रा निद्राविमुद्रितमथाकृत पौरलोकम् त्वत्प्रेरणात् किमिव चित्रमचेतनैर्यद् द्वारैः स्वयं व्यघटि संघटितैः सुगाढम् ॥,"आपके प्रस्थान करते समय भगवती योगनिद्रा ने नन्दगोप के घर में जन्म लिया उसने आपकी प्रेरणा से पुरवासियों को निद्रित करके निश्चेष्ट कर दिया फिर तो जो सुदृढ़ रूप से बंद किये गये थे वे अचेतन दरवाजे स्वयं खुल गये, यह कैसी आश्चर्य की बात है ? ॥",vasantatilakā [14: tBjjgg],56,Vasantatilakā,Vasantatilakā,,"Objective:

Generate a sanskrit verse in Vasantatilakā meter based on a given meaning or theme while strictly following the metrical (?and rhyme) rules.

Rules of Chandas:
Syllable Rules:
LAGHU vowels: अ, इ, उ, ऋ, ऌ
GURU vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
HRASVA vowels: अ, इ, उ, ऋ, ऌ
DEERGHA vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
Syllable is marked laghu, guru and hrasva, deergha based on the vowel it contains.
Syllable containing anusvāra(""ं"") or visarga(""ः"") is always marked as guru.
Syllable that is followed by a conjunct consonant (saṁyuktākṣara)
is always marked guru.

Verse Rules:
The verse contains 56 syllables (akṣaras) and 4 pādas (lines) in total, with each pāda containing 14 syllables.
The pattern of syllables in every pāda must be: तगण (GGL), भगण (GLL), जगण (LGL), जगण (LGL), followed by two Guru (GG) syllables.
The complete pattern for each pāda is: GGL GLL LGL LGL GG.
L means Laghu, G means Guru.

Language:
The generated verse must be in sanskrit in Devanagri script.
The Input given is in the hindi.
Do NOT include English words, transliteration, labels, or explanations.

Output Format:
(Output exactly 4 lines, one pada per line. Nothing else.)
",test,योगनिद्रा तदा तव विभवविधिना नन्दगोपस्य गेहे जन्मम्गम्गता निद्रितवती जनान् निश्चेष्टा च तदा द्रविणद्रविणिविद्रविणिविद्रविणद्रविणिविद्रविणिविद्रविणद्रविणिविद्रविणिविद्रविणद्रविणिविद्रविणिविद्र,,0,0.6467003226280212
मौनव्रतश्रुततपोऽध्ययनस्वधर्म व्याख्यारहोजपसमाधय आपवर्ग्याः प्रायः परं पुरुष ते त्वजितेन्द्रियाणां वार्ता भवन्त्युत न वात्र तु दाम्भिकानाम् ॥,"हे परमपुरुष ! मौनव्रत, शास्त्रश्रवण, तप, वेदाध्ययन, स्वधर्मपालन, शास्त्रोंकी व्याख्या करना, एकान्तसेवन, जप और समाधि ये जो मोक्षके दस साधन हैं वे भी प्रायः अजितेन्द्रिय पुरुषोंकी जीविकाके साधन बन जाते हैं; तथा दाम्भिकोंके लिये तो वे कभी जीविकाके साधन रहते भी हैं और कभी नहीं भी रहते ॥",vasantatilakā [14: tBjjgg],56,Vasantatilakā,Vasantatilakā,,"Objective:

Generate a sanskrit verse in Vasantatilakā meter based on a given meaning or theme while strictly following the metrical (?and rhyme) rules.

Rules of Chandas:
Syllable Rules:
LAGHU vowels: अ, इ, उ, ऋ, ऌ
GURU vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
HRASVA vowels: अ, इ, उ, ऋ, ऌ
DEERGHA vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
Syllable is marked laghu, guru and hrasva, deergha based on the vowel it contains.
Syllable containing anusvāra(""ं"") or visarga(""ः"") is always marked as guru.
Syllable that is followed by a conjunct consonant (saṁyuktākṣara)
is always marked guru.

Verse Rules:
The verse contains 56 syllables (akṣaras) and 4 pādas (lines) in total, with each pāda containing 14 syllables.
The pattern of syllables in every pāda must be: तगण (GGL), भगण (GLL), जगण (LGL), जगण (LGL), followed by two Guru (GG) syllables.
The complete pattern for each pāda is: GGL GLL LGL LGL GG.
L means Laghu, G means Guru.

Language:
The generated verse must be in sanskrit in Devanagri script.
The Input given is in the hindi.
Do NOT include English words, transliteration, labels, or explanations.

Output Format:
(Output exactly 4 lines, one pada per line. Nothing else.)
",test,अजितेन्द्रियविषया जीविकाव्याधान्यपि दाम्भिकविषया न च न च ते ते तव विषया न च न च ते ते तव विषया न च न च ते ते तव विषया न च न च ते ते तव विषया न च न च ते ते तव विषया न च न च ते ते तव विषया न च न च ते ते तव विषया न च न च �,,0,0.3386682868003845
॥ श्रीमन्नृसिंह विभवेगरुडध्वजाय तापत्रयोपश मनाय भवौषधाय ॥ कृष्णाय वृ· श्चिकजलाग्निभुजङ्गरोगक्लेशव्ययाय हरये गुरवे नमस्ते ॥,"पिप्पलायन ने कहा श्री नृसिंह, समर्थ, गरुड़ध्वज तथा तीनों तापों को ( दैहिक, दैविक, भौतिक तापों को करने वाले, संसार की औषधि, तथा विच्छू' जल, दूर सर्प रोग के दुखों को दूर करने वाले, जगतके गुरु कृष्ण जी को मैं प्रणाम करता हूँ",vasantatilakā [14: tBjjgg],56,Vasantatilakā,Vasantatilakā,,"Objective:

Generate a sanskrit verse in Vasantatilakā meter based on a given meaning or theme while strictly following the metrical (?and rhyme) rules.

Rules of Chandas:
Syllable Rules:
LAGHU vowels: अ, इ, उ, ऋ, ऌ
GURU vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
HRASVA vowels: अ, इ, उ, ऋ, ऌ
DEERGHA vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
Syllable is marked laghu, guru and hrasva, deergha based on the vowel it contains.
Syllable containing anusvāra(""ं"") or visarga(""ः"") is always marked as guru.
Syllable that is followed by a conjunct consonant (saṁyuktākṣara)
is always marked guru.

Verse Rules:
The verse contains 56 syllables (akṣaras) and 4 pādas (lines) in total, with each pāda containing 14 syllables.
The pattern of syllables in every pāda must be: तगण (GGL), भगण (GLL), जगण (LGL), जगण (LGL), followed by two Guru (GG) syllables.
The complete pattern for each pāda is: GGL GLL LGL LGL GG.
L means Laghu, G means Guru.

Language:
The generated verse must be in sanskrit in Devanagri script.
The Input given is in the hindi.
Do NOT include English words, transliteration, labels, or explanations.

Output Format:
(Output exactly 4 lines, one pada per line. Nothing else.)
",test,दैहिकं दैविकं भौतिकं तापं त्रिविधं विच्छूजलं विषं वा विषयाणाम् औषधिं गुरुं जगताम् अहं विष्णुं नम्मि ते नृसिंह गरुड़ध्वज श्रीमत्त्रिविधं तापहं विषयाणाम् औषधिं गुरुं जगताम् अहं विष्णुं नम्मि ते नृसिंह गरुड़ध्वज श्,,0,0.5852804183959961
रामायणं जनमनोहरमादिकाव्यं ब्रह्मादिभिः सुरवरैरपि संस्तुतं च श्रद्धान्वितः पठति यः शृणुयात्तु नित्यं विष्णोः प्रयाति सदनं स विशुद्धदेहः ॥,"ब्रह्मा आदि सुरश्रेष्ठोंसे प्रशंसित और मनुष्योंके मनको हरनेवाले इस आदिकाव्य रामायणको जो पुरुष नित्यप्रति श्रद्धापूर्वक पढ़ता या सुनता है, वह विशुद्ध शरीर धारणकर भगवान् विष्णुके धामको प्राप्त होता है ॥",vasantatilakā [14: tBjjgg],56,Vasantatilakā,Vasantatilakā,,"Objective:

Generate a sanskrit verse in Vasantatilakā meter based on a given meaning or theme while strictly following the metrical (?and rhyme) rules.

Rules of Chandas:
Syllable Rules:
LAGHU vowels: अ, इ, उ, ऋ, ऌ
GURU vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
HRASVA vowels: अ, इ, उ, ऋ, ऌ
DEERGHA vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
Syllable is marked laghu, guru and hrasva, deergha based on the vowel it contains.
Syllable containing anusvāra(""ं"") or visarga(""ः"") is always marked as guru.
Syllable that is followed by a conjunct consonant (saṁyuktākṣara)
is always marked guru.

Verse Rules:
The verse contains 56 syllables (akṣaras) and 4 pādas (lines) in total, with each pāda containing 14 syllables.
The pattern of syllables in every pāda must be: तगण (GGL), भगण (GLL), जगण (LGL), जगण (LGL), followed by two Guru (GG) syllables.
The complete pattern for each pāda is: GGL GLL LGL LGL GG.
L means Laghu, G means Guru.

Language:
The generated verse must be in sanskrit in Devanagri script.
The Input given is in the hindi.
Do NOT include English words, transliteration, labels, or explanations.

Output Format:
(Output exactly 4 lines, one pada per line. Nothing else.)
",test,ब्रह्मादिभिः प्रशंसितं मनुष्यानामधिग्यते यः पुरुषो नित्यं रामायणं श्रद्दधानो विष्णोः पदमाविशति विशुद्धश्रीरः ॥,,0,0.7737473249435425
