sa,hi,skr_out,syllable_count,skr_meter,meter_cd,comments,prompt,split,model_out,out_meter,score,semsim
एवं चतुर्दशजगन्मयतां गतस्य पातालमीश तव पादतलं वदन्ति पादोर्ध्वदेशमपि देव रसातलं ते गुल्फद्वयं खलु महातलमद्भुतात्मन् ॥,"अद्भुत स्वरूपवाले देवाधिदेव ईश्वर ! उपर्युक्त प्रकार से चौदह भुवनों के रूप में प्रकट हुए आपके पादतल को पाताल, पाद के ऊर्ध्वभाग को रसातल और दोनों टखनों को महातल कहा गया है ॥",vasantatilakā [14: tBjjgg],56,Vasantatilakā,Vasantatilakā,,"Objective:

Generate a sanskrit verse in Vasantatilakā meter based on a given meaning or theme while strictly following the metrical (?and rhyme) rules.

Rules of Chandas:
Syllable Rules:
LAGHU vowels: अ, इ, उ, ऋ, ऌ
GURU vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
HRASVA vowels: अ, इ, उ, ऋ, ऌ
DEERGHA vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
Syllable is marked laghu, guru and hrasva, deergha based on the vowel it contains.
Syllable containing anusvāra(""ं"") or visarga(""ः"") is always marked as guru.
Syllable that is followed by a conjunct consonant (saṁyuktākṣara)
is always marked guru.

Verse Rules:
The verse contains 56 syllables (akṣaras) and 4 pādas (lines) in total, with each pāda containing 14 syllables.
The pattern of syllables in every pāda must be: तगण (GGL), भगण (GLL), जगण (LGL), जगण (LGL), followed by two Guru (GG) syllables.
The complete pattern for each pāda is: GGL GLL LGL LGL GG.
L means Laghu, G means Guru.

Language:
The generated verse must be in sanskrit in Devanagri script.
The Input given is in the hindi.
Do NOT include English words, transliteration, labels, or explanations.

Output Format:
(Output exactly 4 lines, one pada per line. Nothing else.)
",test,अद्भुतं तव रूपमीश देवदेव भुवनादिचतुर्दशं त्वदीयपादपङ्क्जम् पातलं पादभागमुर्ध्वभागमर्सातलं द्वे टङ्कणे महातलं च ते वदन्ति ॥,,0,0.8177376985549927
शुद्धं विशुद्धमविचारमनन्तरूपं निर्लेपलेपमविचारमनन्तरूपम् ॥ निष्खण्डखण्डमविचारमनन्तरूपम् ज्ञानामृतं समरसं गगनोपमोऽहम् ॥,"मैं शुद्ध, विशुद्ध, अविचार्य और अनन्तरूप हूँ, में निर्लेप लेप अधिकतर अनन्त रूप हूँ में निखण्ड खण्ड अविचार्य और अनन्तरूप हूँ, में ज्ञानामृत समरस और गगनोपम हूँ ॥",vasantatilakā [14: tBjjgg],56,Vasantatilakā,Vasantatilakā,,"Objective:

Generate a sanskrit verse in Vasantatilakā meter based on a given meaning or theme while strictly following the metrical (?and rhyme) rules.

Rules of Chandas:
Syllable Rules:
LAGHU vowels: अ, इ, उ, ऋ, ऌ
GURU vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
HRASVA vowels: अ, इ, उ, ऋ, ऌ
DEERGHA vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
Syllable is marked laghu, guru and hrasva, deergha based on the vowel it contains.
Syllable containing anusvāra(""ं"") or visarga(""ः"") is always marked as guru.
Syllable that is followed by a conjunct consonant (saṁyuktākṣara)
is always marked guru.

Verse Rules:
The verse contains 56 syllables (akṣaras) and 4 pādas (lines) in total, with each pāda containing 14 syllables.
The pattern of syllables in every pāda must be: तगण (GGL), भगण (GLL), जगण (LGL), जगण (LGL), followed by two Guru (GG) syllables.
The complete pattern for each pāda is: GGL GLL LGL LGL GG.
L means Laghu, G means Guru.

Language:
The generated verse must be in sanskrit in Devanagri script.
The Input given is in the hindi.
Do NOT include English words, transliteration, labels, or explanations.

Output Format:
(Output exactly 4 lines, one pada per line. Nothing else.)
",test,शुद्धोऽहं विशुद्धोऽहमविचार्य चानन्तरूपोऽहमनन्तरूपोऽहमनन्तरूपोऽहम् निर्लेपोऽहमल्लेप अधिकतरानन्तरूपोऽहमनन्तरूपोऽहम् निखण्डोऽहमखण्ड अविचार्य चानन्तरूपोऽहमनन्तरूपोऽहम् ज्ञानामृतसमरसोऽहमगगनोपमोऽहम् ॥,,0,0.8842525482177734
रागादिदोषरहितं स्वजनानुरागं वैराग्यशान्तिनिलयं गिरिजासहायम्‌ माधुर्यधैर्यसुभगं गरलाभिरामं वाराणसीपुरपतिं भज विश्चनाथम्‌॥,"जो रागादि दोषोंसे रहित हैं, अपने भक्तोंपर कृपा रखते हैं, वैराग्य और शान्तिके स्थान हैं, पार्वतीजी सदा जिनके साथ रहती हैं, जो धीरता और मधुर स्वभावसे सुन्दर जान पड़ते हैं तथा जो कण्ठमें गरलके चिह्नसे सुशोभित हैं, उन काशीपति विश्वनाथको भज॥",vasantatilakā [14: tBjjgg],56,Vasantatilakā,Vasantatilakā,,"Objective:

Generate a sanskrit verse in Vasantatilakā meter based on a given meaning or theme while strictly following the metrical (?and rhyme) rules.

Rules of Chandas:
Syllable Rules:
LAGHU vowels: अ, इ, उ, ऋ, ऌ
GURU vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
HRASVA vowels: अ, इ, उ, ऋ, ऌ
DEERGHA vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
Syllable is marked laghu, guru and hrasva, deergha based on the vowel it contains.
Syllable containing anusvāra(""ं"") or visarga(""ः"") is always marked as guru.
Syllable that is followed by a conjunct consonant (saṁyuktākṣara)
is always marked guru.

Verse Rules:
The verse contains 56 syllables (akṣaras) and 4 pādas (lines) in total, with each pāda containing 14 syllables.
The pattern of syllables in every pāda must be: तगण (GGL), भगण (GLL), जगण (LGL), जगण (LGL), followed by two Guru (GG) syllables.
The complete pattern for each pāda is: GGL GLL LGL LGL GG.
L means Laghu, G means Guru.

Language:
The generated verse must be in sanskrit in Devanagri script.
The Input given is in the hindi.
Do NOT include English words, transliteration, labels, or explanations.

Output Format:
(Output exactly 4 lines, one pada per line. Nothing else.)
",test,रागादिरहितं भक्तवत्सलं वैराग्यशान्तिसदनं शिवासदनं धीरमधुरं शोभनं गरलाङ्कितं काशीपतिं विश्वनाथं भज॥,,0,0.5755414962768555
इत्थं नृतिर्यगृषिदेवझषावतारै र्लोकान् विभावयसि हंसि जगत्प्रतीपान् धर्मं महापुरुष पासि युगानुवृत्तं छन्नः कलौ यदभवस्त्रियुगोऽथ स त्वम् ॥,"हे परमपुरुष ! इस प्रकार आप स्तो मनुष्य, तिर्यक्, ऋषि, देवता और मत्स्यादि अवतार लेकर सम्पूर्ण लोकोंका पालन और जगद्विद्रोहियोंका संहार करते हैं उन अवतारोंद्वारा आप प्रत्येक युगके धर्मों की रक्षा करते हैं, किन्तु कलियुगमें गुप्तरूपसे ही रहते हैं; इसीलिये आप 'त्रियुग' नामसे भी प्रसिद्ध हैं ॥",vasantatilakā [14: tBjjgg],56,Vasantatilakā,Vasantatilakā,,"Objective:

Generate a sanskrit verse in Vasantatilakā meter based on a given meaning or theme while strictly following the metrical (?and rhyme) rules.

Rules of Chandas:
Syllable Rules:
LAGHU vowels: अ, इ, उ, ऋ, ऌ
GURU vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
HRASVA vowels: अ, इ, उ, ऋ, ऌ
DEERGHA vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
Syllable is marked laghu, guru and hrasva, deergha based on the vowel it contains.
Syllable containing anusvāra(""ं"") or visarga(""ः"") is always marked as guru.
Syllable that is followed by a conjunct consonant (saṁyuktākṣara)
is always marked guru.

Verse Rules:
The verse contains 56 syllables (akṣaras) and 4 pādas (lines) in total, with each pāda containing 14 syllables.
The pattern of syllables in every pāda must be: तगण (GGL), भगण (GLL), जगण (LGL), जगण (LGL), followed by two Guru (GG) syllables.
The complete pattern for each pāda is: GGL GLL LGL LGL GG.
L means Laghu, G means Guru.

Language:
The generated verse must be in sanskrit in Devanagri script.
The Input given is in the hindi.
Do NOT include English words, transliteration, labels, or explanations.

Output Format:
(Output exactly 4 lines, one pada per line. Nothing else.)
",test,एवं त्रियुग्जनपदादिविधानविधानवत्र्युगधर्मरक्षाय त्रियुग्णि ते गुप्तरूपतया विभाति ॥,,0,0.45903873443603516
दर्पोन्नमन्निशिचरेश्वरमूर्धचञ्च त्कोटीरचुम्बि निजविम्बमुदीक्ष्य हृष्टम् पश्यन्तमात्मभुजयन्त्रणपिष्यमाण तत्कायशोणितनिपातमपेक्षि वक्षः ॥,"जो अभिमानसे ऊपर उठे हुए रावणके मस्तकोंपर देदीप्यमान किरीटोंमें अपने प्रतिबिम्बको देखकर उसमें अपने भुजयन्त्रद्वारा पीसे जानेवाले रावणके शरीरके रक्तपातकी अपेक्षा रखनेवाली अपनी छातीकी ओर निहारते हुए प्रसन्न हो रहे थे, उन्हें मैं प्रणाम करता हूँ ॥",vasantatilakā [14: tBjjgg],56,Vasantatilakā,Vasantatilakā,,"Objective:

Generate a sanskrit verse in Vasantatilakā meter based on a given meaning or theme while strictly following the metrical (?and rhyme) rules.

Rules of Chandas:
Syllable Rules:
LAGHU vowels: अ, इ, उ, ऋ, ऌ
GURU vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
HRASVA vowels: अ, इ, उ, ऋ, ऌ
DEERGHA vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
Syllable is marked laghu, guru and hrasva, deergha based on the vowel it contains.
Syllable containing anusvāra(""ं"") or visarga(""ः"") is always marked as guru.
Syllable that is followed by a conjunct consonant (saṁyuktākṣara)
is always marked guru.

Verse Rules:
The verse contains 56 syllables (akṣaras) and 4 pādas (lines) in total, with each pāda containing 14 syllables.
The pattern of syllables in every pāda must be: तगण (GGL), भगण (GLL), जगण (LGL), जगण (LGL), followed by two Guru (GG) syllables.
The complete pattern for each pāda is: GGL GLL LGL LGL GG.
L means Laghu, G means Guru.

Language:
The generated verse must be in sanskrit in Devanagri script.
The Input given is in the hindi.
Do NOT include English words, transliteration, labels, or explanations.

Output Format:
(Output exactly 4 lines, one pada per line. Nothing else.)
",test,अभिमानविगतरावणमस्तकेषु दिदेप्यमानकिरिटेषु विभातिमानं रणे रणाय रणयन्त्रभुजा विभूतं त्वदीयवक्षः प्रसन्नमवेक्ष्य तं नमामि तं त्वाम् ॥,,0,0.6246749758720398
पूजावसानसमये दशवक्त्रगीतं यः शम्भुपूजनपरं पठति प्रदोषे तस्य स्थिरां रथगजेन्द्रतुरङ्गयुक्तां लक्ष्मीं सदैव सुमुखीं प्रददाति शम्भुः॥,"सायंकालमें पूजा समाप्त होनेपर रावणके गाये हुए इस शम्भुपूजनसम्बन्धी स्तोत्रका जो पाठ करता है, भगवान्‌ शङ्कर उस मनुष्यको रथ, हाथी, घोड़ोंसे युक्त सदा स्थिर रहनेवाली अनुकूल सम्पत्ति देते हैं॥",vasantatilakā [14: tBjjgg],56,Vasantatilakā,Vasantatilakā,,"Objective:

Generate a sanskrit verse in Vasantatilakā meter based on a given meaning or theme while strictly following the metrical (?and rhyme) rules.

Rules of Chandas:
Syllable Rules:
LAGHU vowels: अ, इ, उ, ऋ, ऌ
GURU vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
HRASVA vowels: अ, इ, उ, ऋ, ऌ
DEERGHA vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
Syllable is marked laghu, guru and hrasva, deergha based on the vowel it contains.
Syllable containing anusvāra(""ं"") or visarga(""ः"") is always marked as guru.
Syllable that is followed by a conjunct consonant (saṁyuktākṣara)
is always marked guru.

Verse Rules:
The verse contains 56 syllables (akṣaras) and 4 pādas (lines) in total, with each pāda containing 14 syllables.
The pattern of syllables in every pāda must be: तगण (GGL), भगण (GLL), जगण (LGL), जगण (LGL), followed by two Guru (GG) syllables.
The complete pattern for each pāda is: GGL GLL LGL LGL GG.
L means Laghu, G means Guru.

Language:
The generated verse must be in sanskrit in Devanagri script.
The Input given is in the hindi.
Do NOT include English words, transliteration, labels, or explanations.

Output Format:
(Output exactly 4 lines, one pada per line. Nothing else.)
",test,रावणाभिरचितं शम्भुपूजनं स्तोत्रं यः पठेद् भवति रावणसायकाले तस्य रथ्यश्वगजादिसमेधितं धान्यं ददाति शङ्कर एव निरन्तरं स्थान्यम्‌॥,,0,0.6878094673156738
गच्छन् द्विमूर्तिरुभयोर्युगपन्निकेत मेकेन भूरिविभवैर्विहितोपचारः अन्येन तद्दिनभृतैश्च फलौदनाद्यै स्तुल्यं प्रसेदिथ ददाथ च मुक्तिमाभ्याम् ॥,वहाँ दो रूप धारण करके आप एक ही समय दोनों के घर पधारे एकबहुलाश्व ने राजसी सामग्रियों से आपका पूजन किया था और दूसरेश्रुतदेव ने उस दिन प्राप्त हुए फलओदन आदि पूजनसामग्री के द्वारा ही आपकी अर्चना की थी परंतु आपने उन दोनोंपर समानरूप से ही अपना प्रसाद प्रकट किया और उन्हें एकसी ही मुक्ति प्रदान की ॥,vasantatilakā [14: tBjjgg],56,Vasantatilakā,Vasantatilakā,,"Objective:

Generate a sanskrit verse in Vasantatilakā meter based on a given meaning or theme while strictly following the metrical (?and rhyme) rules.

Rules of Chandas:
Syllable Rules:
LAGHU vowels: अ, इ, उ, ऋ, ऌ
GURU vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
HRASVA vowels: अ, इ, उ, ऋ, ऌ
DEERGHA vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
Syllable is marked laghu, guru and hrasva, deergha based on the vowel it contains.
Syllable containing anusvāra(""ं"") or visarga(""ः"") is always marked as guru.
Syllable that is followed by a conjunct consonant (saṁyuktākṣara)
is always marked guru.

Verse Rules:
The verse contains 56 syllables (akṣaras) and 4 pādas (lines) in total, with each pāda containing 14 syllables.
The pattern of syllables in every pāda must be: तगण (GGL), भगण (GLL), जगण (LGL), जगण (LGL), followed by two Guru (GG) syllables.
The complete pattern for each pāda is: GGL GLL LGL LGL GG.
L means Laghu, G means Guru.

Language:
The generated verse must be in sanskrit in Devanagri script.
The Input given is in the hindi.
Do NOT include English words, transliteration, labels, or explanations.

Output Format:
(Output exactly 4 lines, one pada per line. Nothing else.)
",test,एकबहुलाश्वराजसामग्रिभिर् राजसामग्रिभिर्विशेषण देवः श्रुतदेवः फलोदनादिसामग्र्या त्वदर्चनं त्वदर्चनं त्वदर्चनं त्वदर्चनं त्वदर्चनं त्वदर्चनम् ॥,,0,0.4631330072879791
वेदान् पुराणनिवहानपि सर्वविद्याः कुर्वन् निजाननगणाच्चतुराननोऽसौ पुत्रेषु तेषु विनिधाय स सर्गवृद्धि मप्राप्नुवंस्तव पदाम्बुजमाश्रितोऽभूत् ॥,"उन चतुर्मुख ब्रह्मा ने अपने चारों मुखों से वेदों, पुराणसमूहों तथा समस्त विद्याओं को प्रकटकर अपने मरीचि आदि पुत्रों में स्थापित कर दिया फिर भी जब उन्हें प्रजा की वृद्धि होती नहीं दीख पड़ी, तब उन्होंने आपके चरणकमलोंका आश्रय लिया ॥",vasantatilakā [14: tBjjgg],56,Vasantatilakā,Vasantatilakā,,"Objective:

Generate a sanskrit verse in Vasantatilakā meter based on a given meaning or theme while strictly following the metrical (?and rhyme) rules.

Rules of Chandas:
Syllable Rules:
LAGHU vowels: अ, इ, उ, ऋ, ऌ
GURU vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
HRASVA vowels: अ, इ, उ, ऋ, ऌ
DEERGHA vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
Syllable is marked laghu, guru and hrasva, deergha based on the vowel it contains.
Syllable containing anusvāra(""ं"") or visarga(""ः"") is always marked as guru.
Syllable that is followed by a conjunct consonant (saṁyuktākṣara)
is always marked guru.

Verse Rules:
The verse contains 56 syllables (akṣaras) and 4 pādas (lines) in total, with each pāda containing 14 syllables.
The pattern of syllables in every pāda must be: तगण (GGL), भगण (GLL), जगण (LGL), जगण (LGL), followed by two Guru (GG) syllables.
The complete pattern for each pāda is: GGL GLL LGL LGL GG.
L means Laghu, G means Guru.

Language:
The generated verse must be in sanskrit in Devanagri script.
The Input given is in the hindi.
Do NOT include English words, transliteration, labels, or explanations.

Output Format:
(Output exactly 4 lines, one pada per line. Nothing else.)
",test,वेदान् पुराणसमूहान् विद्यासमस्ताश्च चतुर्मुखोऽपि विवृण्वन् निर्णिज्ज्य मरीचिभिः प्रजावृद्धिं नापश्यत् त्वामवेशत् त्वदीयचरणाब्जयोः ॥,,0,0.722669243812561
तावद्विदूरमुपकर्णितघोरघोष व्याजृम्भिपांसुपटलीपरिपूरिताशः वात्यावपुः स किल दैत्यवरस्तृणाव र्ताख्यो जहार जनमानसहारिणं त्वाम् ॥,तब तक दूरसे ही सुनायी पड़नेवाले भयंकर शब्द तथा अधिक मात्रा में बढ़ी हुई धूलिवर्षा से जिसने दसों दिशाओं को परिपूर्ण कर दिया था वह महादैत्य तृणावर्त बवंडर के रूप में आकर भक्तजनों के मन का अपहरण करनेवाले आपको चुरा ले चला ॥,vasantatilakā [14: tBjjgg],56,Vasantatilakā,Vasantatilakā,,"Objective:

Generate a sanskrit verse in Vasantatilakā meter based on a given meaning or theme while strictly following the metrical (?and rhyme) rules.

Rules of Chandas:
Syllable Rules:
LAGHU vowels: अ, इ, उ, ऋ, ऌ
GURU vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
HRASVA vowels: अ, इ, उ, ऋ, ऌ
DEERGHA vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
Syllable is marked laghu, guru and hrasva, deergha based on the vowel it contains.
Syllable containing anusvāra(""ं"") or visarga(""ः"") is always marked as guru.
Syllable that is followed by a conjunct consonant (saṁyuktākṣara)
is always marked guru.

Verse Rules:
The verse contains 56 syllables (akṣaras) and 4 pādas (lines) in total, with each pāda containing 14 syllables.
The pattern of syllables in every pāda must be: तगण (GGL), भगण (GLL), जगण (LGL), जगण (LGL), followed by two Guru (GG) syllables.
The complete pattern for each pāda is: GGL GLL LGL LGL GG.
L means Laghu, G means Guru.

Language:
The generated verse must be in sanskrit in Devanagri script.
The Input given is in the hindi.
Do NOT include English words, transliteration, labels, or explanations.

Output Format:
(Output exactly 4 lines, one pada per line. Nothing else.)
",test,दूराभिश्रुतभयदधूमवर्षणाभिर् दशाभिर्विभृतमभिवर्ष्य तृणावर्तः भक्तानामनुजहितमानसः स ते त्वाम् आनीतुं बबर्बर इव चोरवद्भवान् ॥,,0,0.5541433095932007
जाता तदा पशुपसद्मनि योगनिद्रा निद्राविमुद्रितमथाकृत पौरलोकम् त्वत्प्रेरणात् किमिव चित्रमचेतनैर्यद् द्वारैः स्वयं व्यघटि संघटितैः सुगाढम् ॥,"आपके प्रस्थान करते समय भगवती योगनिद्रा ने नन्दगोप के घर में जन्म लिया उसने आपकी प्रेरणा से पुरवासियों को निद्रित करके निश्चेष्ट कर दिया फिर तो जो सुदृढ़ रूप से बंद किये गये थे वे अचेतन दरवाजे स्वयं खुल गये, यह कैसी आश्चर्य की बात है ? ॥",vasantatilakā [14: tBjjgg],56,Vasantatilakā,Vasantatilakā,,"Objective:

Generate a sanskrit verse in Vasantatilakā meter based on a given meaning or theme while strictly following the metrical (?and rhyme) rules.

Rules of Chandas:
Syllable Rules:
LAGHU vowels: अ, इ, उ, ऋ, ऌ
GURU vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
HRASVA vowels: अ, इ, उ, ऋ, ऌ
DEERGHA vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
Syllable is marked laghu, guru and hrasva, deergha based on the vowel it contains.
Syllable containing anusvāra(""ं"") or visarga(""ः"") is always marked as guru.
Syllable that is followed by a conjunct consonant (saṁyuktākṣara)
is always marked guru.

Verse Rules:
The verse contains 56 syllables (akṣaras) and 4 pādas (lines) in total, with each pāda containing 14 syllables.
The pattern of syllables in every pāda must be: तगण (GGL), भगण (GLL), जगण (LGL), जगण (LGL), followed by two Guru (GG) syllables.
The complete pattern for each pāda is: GGL GLL LGL LGL GG.
L means Laghu, G means Guru.

Language:
The generated verse must be in sanskrit in Devanagri script.
The Input given is in the hindi.
Do NOT include English words, transliteration, labels, or explanations.

Output Format:
(Output exactly 4 lines, one pada per line. Nothing else.)
",test,योगनिद्रा भवतो गते नन्दगोपे जातवान् मानुषगणं निदाय निश्चेष्टं द्रवाण्यचेतनदुर्गदुर्गणान् खलान् कथं नु त्वं विदधासि विद्धि वायो ॥,,0,0.39288824796676636
मौनव्रतश्रुततपोऽध्ययनस्वधर्म व्याख्यारहोजपसमाधय आपवर्ग्याः प्रायः परं पुरुष ते त्वजितेन्द्रियाणां वार्ता भवन्त्युत न वात्र तु दाम्भिकानाम् ॥,"हे परमपुरुष ! मौनव्रत, शास्त्रश्रवण, तप, वेदाध्ययन, स्वधर्मपालन, शास्त्रोंकी व्याख्या करना, एकान्तसेवन, जप और समाधि ये जो मोक्षके दस साधन हैं वे भी प्रायः अजितेन्द्रिय पुरुषोंकी जीविकाके साधन बन जाते हैं; तथा दाम्भिकोंके लिये तो वे कभी जीविकाके साधन रहते भी हैं और कभी नहीं भी रहते ॥",vasantatilakā [14: tBjjgg],56,Vasantatilakā,Vasantatilakā,,"Objective:

Generate a sanskrit verse in Vasantatilakā meter based on a given meaning or theme while strictly following the metrical (?and rhyme) rules.

Rules of Chandas:
Syllable Rules:
LAGHU vowels: अ, इ, उ, ऋ, ऌ
GURU vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
HRASVA vowels: अ, इ, उ, ऋ, ऌ
DEERGHA vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
Syllable is marked laghu, guru and hrasva, deergha based on the vowel it contains.
Syllable containing anusvāra(""ं"") or visarga(""ः"") is always marked as guru.
Syllable that is followed by a conjunct consonant (saṁyuktākṣara)
is always marked guru.

Verse Rules:
The verse contains 56 syllables (akṣaras) and 4 pādas (lines) in total, with each pāda containing 14 syllables.
The pattern of syllables in every pāda must be: तगण (GGL), भगण (GLL), जगण (LGL), जगण (LGL), followed by two Guru (GG) syllables.
The complete pattern for each pāda is: GGL GLL LGL LGL GG.
L means Laghu, G means Guru.

Language:
The generated verse must be in sanskrit in Devanagri script.
The Input given is in the hindi.
Do NOT include English words, transliteration, labels, or explanations.

Output Format:
(Output exactly 4 lines, one pada per line. Nothing else.)
",test,व्रतं श्रुतिं तपस्तपो वेदविद्या धर्मं श्रुतिव्याक्रिया गुरुसेवनं जपः समाधिर् दशाय ये समाख्यिता मोक्षसाधनानि ते जीविकासाधनानि भवन्ति दाम्भिकेषु नामिष्टेषु नामिष्टवत् सर्वदा तु तेषु ॥,,0,0.7414872646331787
॥ श्रीमन्नृसिंह विभवेगरुडध्वजाय तापत्रयोपश मनाय भवौषधाय ॥ कृष्णाय वृ· श्चिकजलाग्निभुजङ्गरोगक्लेशव्ययाय हरये गुरवे नमस्ते ॥,"पिप्पलायन ने कहा श्री नृसिंह, समर्थ, गरुड़ध्वज तथा तीनों तापों को ( दैहिक, दैविक, भौतिक तापों को करने वाले, संसार की औषधि, तथा विच्छू' जल, दूर सर्प रोग के दुखों को दूर करने वाले, जगतके गुरु कृष्ण जी को मैं प्रणाम करता हूँ",vasantatilakā [14: tBjjgg],56,Vasantatilakā,Vasantatilakā,,"Objective:

Generate a sanskrit verse in Vasantatilakā meter based on a given meaning or theme while strictly following the metrical (?and rhyme) rules.

Rules of Chandas:
Syllable Rules:
LAGHU vowels: अ, इ, उ, ऋ, ऌ
GURU vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
HRASVA vowels: अ, इ, उ, ऋ, ऌ
DEERGHA vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
Syllable is marked laghu, guru and hrasva, deergha based on the vowel it contains.
Syllable containing anusvāra(""ं"") or visarga(""ः"") is always marked as guru.
Syllable that is followed by a conjunct consonant (saṁyuktākṣara)
is always marked guru.

Verse Rules:
The verse contains 56 syllables (akṣaras) and 4 pādas (lines) in total, with each pāda containing 14 syllables.
The pattern of syllables in every pāda must be: तगण (GGL), भगण (GLL), जगण (LGL), जगण (LGL), followed by two Guru (GG) syllables.
The complete pattern for each pāda is: GGL GLL LGL LGL GG.
L means Laghu, G means Guru.

Language:
The generated verse must be in sanskrit in Devanagri script.
The Input given is in the hindi.
Do NOT include English words, transliteration, labels, or explanations.

Output Format:
(Output exactly 4 lines, one pada per line. Nothing else.)
",test,प्रणमामि श्रीनृसिंह समर्थ गरुडध्वजं त्रितापहारि च दुःखदुःखदुःखदुःखदारुणं जगत्प्रभुं कृष्णम्,,0,0.7054167985916138
रामायणं जनमनोहरमादिकाव्यं ब्रह्मादिभिः सुरवरैरपि संस्तुतं च श्रद्धान्वितः पठति यः शृणुयात्तु नित्यं विष्णोः प्रयाति सदनं स विशुद्धदेहः ॥,"ब्रह्मा आदि सुरश्रेष्ठोंसे प्रशंसित और मनुष्योंके मनको हरनेवाले इस आदिकाव्य रामायणको जो पुरुष नित्यप्रति श्रद्धापूर्वक पढ़ता या सुनता है, वह विशुद्ध शरीर धारणकर भगवान् विष्णुके धामको प्राप्त होता है ॥",vasantatilakā [14: tBjjgg],56,Vasantatilakā,Vasantatilakā,,"Objective:

Generate a sanskrit verse in Vasantatilakā meter based on a given meaning or theme while strictly following the metrical (?and rhyme) rules.

Rules of Chandas:
Syllable Rules:
LAGHU vowels: अ, इ, उ, ऋ, ऌ
GURU vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
HRASVA vowels: अ, इ, उ, ऋ, ऌ
DEERGHA vowels: आ, ई, ऊ, ॠ, ॡ, ए, ऐ, ओ, औ
Syllable is marked laghu, guru and hrasva, deergha based on the vowel it contains.
Syllable containing anusvāra(""ं"") or visarga(""ः"") is always marked as guru.
Syllable that is followed by a conjunct consonant (saṁyuktākṣara)
is always marked guru.

Verse Rules:
The verse contains 56 syllables (akṣaras) and 4 pādas (lines) in total, with each pāda containing 14 syllables.
The pattern of syllables in every pāda must be: तगण (GGL), भगण (GLL), जगण (LGL), जगण (LGL), followed by two Guru (GG) syllables.
The complete pattern for each pāda is: GGL GLL LGL LGL GG.
L means Laghu, G means Guru.

Language:
The generated verse must be in sanskrit in Devanagri script.
The Input given is in the hindi.
Do NOT include English words, transliteration, labels, or explanations.

Output Format:
(Output exactly 4 lines, one pada per line. Nothing else.)
",test,ब्रह्मादिभिर्वरिष्ठैः प्रशंसितं मनुजात्मभिर्विद्धमादिकाव्यं रामायणं य एनं नित्यमधीते श्रद्धापूर्वकं श्रुत्वा विशुद्धशरीरो भवत्यविधे विष्णोः ॥,,0,0.7976206541061401
